Local time,Open,High,Low,Close,Volume
26.04.2020 08:12:00.000 GMT-0400,2.3538,2.3538,2.3538,2.3538,0
26.04.2020 09:00:00.000 GMT-0400,2.3538,2.3538,2.3538,2.3538,0
26.04.2020 09:48:00.000 GMT-0400,2.3538,2.3538,2.3538,2.3538,0
26.04.2020 10:36:00.000 GMT-0400,2.3538,2.3538,2.3538,2.3538,0
26.04.2020 11:24:00.000 GMT-0400,2.3538,2.3538,2.3538,2.3538,0
26.04.2020 12:12:00.000 GMT-0400,2.3538,2.3538,2.3538,2.3538,0
26.04.2020 13:00:00.000 GMT-0400,2.3538,2.3538,2.3538,2.3538,0
26.04.2020 13:48:00.000 GMT-0400,2.3538,2.3538,2.3538,2.3538,0
26.04.2020 14:36:00.000 GMT-0400,2.3538,2.3538,2.3538,2.3538,0
26.04.2020 15:24:00.000 GMT-0400,2.3538,2.3538,2.3538,2.3538,0
26.04.2020 16:12:00.000 GMT-0400,2.3538,2.3538,2.3538,2.3538,0
26.04.2020 17:00:00.000 GMT-0400,2.3538,2.3538,2.3538,2.3538,0
26.04.2020 17:48:00.000 GMT-0400,2.3531,2.3636,2.3531,2.3536,0.022099999999999998
26.04.2020 18:36:00.000 GMT-0400,2.3535,2.3547,2.3511,2.3543,0.0063
26.04.2020 19:24:00.000 GMT-0400,2.3547,2.3570,2.3441,2.3487,0.012499999999999997
26.04.2020 20:12:00.000 GMT-0400,2.3487,2.3590,2.3474,2.3582,0.020800000000000006
26.04.2020 21:00:00.000 GMT-0400,2.3597,2.3610,2.3467,2.3560,0.25110000000000005
26.04.2020 21:48:00.000 GMT-0400,2.3562,2.3727,2.3549,2.3680,0.15770000000000003
26.04.2020 22:36:00.000 GMT-0400,2.3687,2.3690,2.3608,2.3627,0.2925000000000001
26.04.2020 23:24:00.000 GMT-0400,2.3624,2.3675,2.3620,2.3655,0.02510000000000001
27.04.2020 00:12:00.000 GMT-0400,2.3659,2.3725,2.3659,2.3705,0.014799999999999999
27.04.2020 01:00:00.000 GMT-0400,2.3705,2.3780,2.3661,2.3695,0.09690000000000001
27.04.2020 01:48:00.000 GMT-0400,2.3688,2.3692,2.3577,2.3590,0.1062
27.04.2020 02:36:00.000 GMT-0400,2.3590,2.3635,2.3509,2.3570,0.04170000000000001
27.04.2020 03:24:00.000 GMT-0400,2.3562,2.3607,2.3521,2.3586,0.025400000000000002
27.04.2020 04:12:00.000 GMT-0400,2.3584,2.3590,2.3529,2.3570,0.02149999999999999
27.04.2020 05:00:00.000 GMT-0400,2.3561,2.3600,2.3506,2.3511,0.0385
27.04.2020 05:48:00.000 GMT-0400,2.3520,2.3547,2.3485,2.3520,0.04349999999999999
27.04.2020 06:36:00.000 GMT-0400,2.3518,2.3537,2.3436,2.3444,0.025799999999999986
27.04.2020 07:24:00.000 GMT-0400,2.3447,2.3469,2.3401,2.3421,0.1665
27.04.2020 08:12:00.000 GMT-0400,2.3417,2.3465,2.3363,2.3375,0.5489999999999999
27.04.2020 09:00:00.000 GMT-0400,2.3374,2.3387,2.3226,2.3254,0.5721
27.04.2020 09:48:00.000 GMT-0400,2.3257,2.3379,2.3245,2.3377,0.5688
27.04.2020 10:36:00.000 GMT-0400,2.3374,2.3469,2.3374,2.3405,0.4027
27.04.2020 11:24:00.000 GMT-0400,2.3407,2.3505,2.3396,2.3441,0.3171
27.04.2020 12:12:00.000 GMT-0400,2.3438,2.3460,2.3404,2.3404,0.25570000000000004
27.04.2020 13:00:00.000 GMT-0400,2.3399,2.3415,2.3338,2.3381,0.2671
27.04.2020 13:48:00.000 GMT-0400,2.3381,2.3401,2.3369,2.3379,0.05300000000000001
27.04.2020 14:36:00.000 GMT-0400,2.3382,2.3465,2.3382,2.3448,0.0203
27.04.2020 15:24:00.000 GMT-0400,2.3451,2.3477,2.3441,2.3455,0.0138
27.04.2020 16:12:00.000 GMT-0400,2.3448,2.3480,2.3439,2.3462,0.014000000000000002
27.04.2020 17:00:00.000 GMT-0400,2.3462,2.3462,2.3462,2.3462,0
27.04.2020 17:48:00.000 GMT-0400,2.3456,2.3475,2.3394,2.3419,0.0154
27.04.2020 18:36:00.000 GMT-0400,2.3416,2.3422,2.3382,2.3394,0.0157
27.04.2020 19:24:00.000 GMT-0400,2.3392,2.3397,2.3335,2.3364,0.0469
27.04.2020 20:12:00.000 GMT-0400,2.3363,2.3415,2.3356,2.3379,0.09319999999999999
27.04.2020 21:00:00.000 GMT-0400,2.3385,2.3437,2.3314,2.3330,0.8683999999999998
27.04.2020 21:48:00.000 GMT-0400,2.3319,2.3397,2.3284,2.3372,0.5219
27.04.2020 22:36:00.000 GMT-0400,2.3375,2.3445,2.3364,2.3442,0.5463000000000001
27.04.2020 23:24:00.000 GMT-0400,2.3442,2.3467,2.3404,2.3409,0.24430000000000007
28.04.2020 00:12:00.000 GMT-0400,2.3412,2.3452,2.3404,2.3450,0.15430000000000005
28.04.2020 01:00:00.000 GMT-0400,2.3442,2.3442,2.3394,2.3410,0.39299999999999996
28.04.2020 01:48:00.000 GMT-0400,2.3408,2.3446,2.3389,2.3442,0.38289999999999996
28.04.2020 02:36:00.000 GMT-0400,2.3446,2.3457,2.3345,2.3406,0.3867
28.04.2020 03:24:00.000 GMT-0400,2.3400,2.3475,2.3352,2.3364,0.42230000000000006
28.04.2020 04:12:00.000 GMT-0400,2.3365,2.3415,2.3343,2.3386,0.336
28.04.2020 05:00:00.000 GMT-0400,2.3390,2.3505,2.3365,2.3467,0.4413000000000001
28.04.2020 05:48:00.000 GMT-0400,2.3466,2.3537,2.3462,2.3483,0.43189999999999984
28.04.2020 06:36:00.000 GMT-0400,2.3481,2.3507,2.3431,2.3452,0.3092
28.04.2020 07:24:00.000 GMT-0400,2.3445,2.3560,2.3430,2.3554,0.33059999999999995
28.04.2020 08:12:00.000 GMT-0400,2.3555,2.3682,2.3501,2.3657,0.1616
28.04.2020 09:00:00.000 GMT-0400,2.3651,2.3710,2.3570,2.3577,0.2434
28.04.2020 09:48:00.000 GMT-0400,2.3582,2.3620,2.3477,2.3510,0.24170000000000003
28.04.2020 10:36:00.000 GMT-0400,2.3517,2.3532,2.3415,2.3452,0.13480000000000006
28.04.2020 11:24:00.000 GMT-0400,2.3454,2.3544,2.3434,2.3485,0.28709999999999997
28.04.2020 12:12:00.000 GMT-0400,2.3494,2.3501,2.3422,2.3434,0.12990000000000002
28.04.2020 13:00:00.000 GMT-0400,2.3432,2.3515,2.3425,2.3496,0.23730000000000004
28.04.2020 13:48:00.000 GMT-0400,2.3496,2.3500,2.3448,2.3459,0.17429999999999998
28.04.2020 14:36:00.000 GMT-0400,2.3455,2.3458,2.3376,2.3392,0.12530000000000002
28.04.2020 15:24:00.000 GMT-0400,2.3390,2.3427,2.3365,2.3398,0.0351
28.04.2020 16:12:00.000 GMT-0400,2.3405,2.3405,2.3364,2.3379,0.030899999999999997
28.04.2020 17:00:00.000 GMT-0400,2.3379,2.3379,2.3379,2.3379,0
28.04.2020 17:48:00.000 GMT-0400,2.3399,2.3410,2.3375,2.3375,0.033
28.04.2020 18:36:00.000 GMT-0400,2.3371,2.3385,2.3352,2.3377,0.03299999999999999
28.04.2020 19:24:00.000 GMT-0400,2.3382,2.3462,2.3376,2.3444,0.1315
28.04.2020 20:12:00.000 GMT-0400,2.3441,2.3485,2.3437,2.3480,0.1877
28.04.2020 21:00:00.000 GMT-0400,2.3479,2.3627,2.3469,2.3609,0.5199999999999999
28.04.2020 21:48:00.000 GMT-0400,2.3605,2.3605,2.3536,2.3555,0.1957
28.04.2020 22:36:00.000 GMT-0400,2.3557,2.3565,2.3514,2.3542,0.10540000000000002
28.04.2020 23:24:00.000 GMT-0400,2.3537,2.3585,2.3529,2.3560,0.163
29.04.2020 00:12:00.000 GMT-0400,2.3560,2.3575,2.3519,2.3565,0.15560000000000004
29.04.2020 01:00:00.000 GMT-0400,2.3559,2.3567,2.3490,2.3494,0.26170000000000004
29.04.2020 01:48:00.000 GMT-0400,2.3496,2.3555,2.3494,2.3535,0.1834
29.04.2020 02:36:00.000 GMT-0400,2.3534,2.3602,2.3480,2.3542,0.12439999999999998
29.04.2020 03:24:00.000 GMT-0400,2.3540,2.3570,2.3504,2.3527,0.08310000000000002
29.04.2020 04:12:00.000 GMT-0400,2.3526,2.3542,2.3484,2.3525,0.10369999999999999
29.04.2020 05:00:00.000 GMT-0400,2.3525,2.3532,2.3489,2.3510,0.07720000000000003
29.04.2020 05:48:00.000 GMT-0400,2.3506,2.3532,2.3464,2.3470,0.0254
29.04.2020 06:36:00.000 GMT-0400,2.3472,2.3522,2.3455,2.3510,0.0276
29.04.2020 07:24:00.000 GMT-0400,2.3513,2.3595,2.3469,2.3575,0.0499
29.04.2020 08:12:00.000 GMT-0400,2.3569,2.3762,2.3569,2.3755,0.11250000000000002
29.04.2020 09:00:00.000 GMT-0400,2.3757,2.3840,2.3729,2.3820,0.11369999999999997
29.04.2020 09:48:00.000 GMT-0400,2.3827,2.3841,2.3730,2.3788,0.0927
29.04.2020 10:36:00.000 GMT-0400,2.3796,2.3847,2.3745,2.3812,0.0905
29.04.2020 11:24:00.000 GMT-0400,2.3807,2.3819,2.3736,2.3785,0.06750000000000002
29.04.2020 12:12:00.000 GMT-0400,2.3781,2.3785,2.3685,2.3689,0.09519999999999998
29.04.2020 13:00:00.000 GMT-0400,2.3691,2.3744,2.3669,2.3669,0.0263
29.04.2020 13:48:00.000 GMT-0400,2.3675,2.3702,2.3594,2.3616,0.27609999999999996
29.04.2020 14:36:00.000 GMT-0400,2.3621,2.3700,2.3603,2.3700,0.22130000000000002
29.04.2020 15:24:00.000 GMT-0400,2.3699,2.3762,2.3680,2.3721,0.17890000000000003
29.04.2020 16:12:00.000 GMT-0400,2.3724,2.3787,2.3716,2.3777,0.1343
29.04.2020 17:00:00.000 GMT-0400,2.3777,2.3777,2.3777,2.3777,0
29.04.2020 17:48:00.000 GMT-0400,2.3757,2.3812,2.3729,2.3729,0.021699999999999994
29.04.2020 18:36:00.000 GMT-0400,2.3725,2.3757,2.3718,2.3748,0.0087
29.04.2020 19:24:00.000 GMT-0400,2.3746,2.3775,2.3724,2.3729,0.05879999999999999
29.04.2020 20:12:00.000 GMT-0400,2.3729,2.3760,2.3706,2.3750,0.24720000000000011
29.04.2020 21:00:00.000 GMT-0400,2.3742,2.3822,2.3671,2.3781,0.35750000000000015
29.04.2020 21:48:00.000 GMT-0400,2.3784,2.3840,2.3761,2.3799,0.10729999999999999
29.04.2020 22:36:00.000 GMT-0400,2.3804,2.3837,2.3789,2.3822,0.03430000000000002
29.04.2020 23:24:00.000 GMT-0400,2.3816,2.3840,2.3808,2.3830,0.10189999999999998
30.04.2020 00:12:00.000 GMT-0400,2.3831,2.3875,2.3819,2.3834,0.12159999999999997
30.04.2020 01:00:00.000 GMT-0400,2.3830,2.3911,2.3811,2.3901,0.10289999999999999
30.04.2020 01:48:00.000 GMT-0400,2.3905,2.3922,2.3841,2.3864,0.13400000000000004
30.04.2020 02:36:00.000 GMT-0400,2.3864,2.3921,2.3784,2.3810,0.05030000000000001
30.04.2020 03:24:00.000 GMT-0400,2.3812,2.3845,2.3766,2.3802,0.0666
30.04.2020 04:12:00.000 GMT-0400,2.3802,2.3835,2.3742,2.3762,0.057499999999999996
30.04.2020 05:00:00.000 GMT-0400,2.3759,2.3772,2.3680,2.3735,0.048600000000000004
30.04.2020 05:48:00.000 GMT-0400,2.3741,2.3767,2.3711,2.3726,0.02380000000000001
30.04.2020 06:36:00.000 GMT-0400,2.3720,2.3735,2.3684,2.3725,0.022199999999999998
30.04.2020 07:24:00.000 GMT-0400,2.3720,2.3812,2.3720,2.3763,0.11359999999999998
30.04.2020 08:12:00.000 GMT-0400,2.3769,2.3807,2.3509,2.3587,0.1305
30.04.2020 09:00:00.000 GMT-0400,2.3589,2.3589,2.3385,2.3386,0.12569999999999998
30.04.2020 09:48:00.000 GMT-0400,2.3389,2.3490,2.3376,2.3479,0.15870000000000004
30.04.2020 10:36:00.000 GMT-0400,2.3485,2.3532,2.3419,2.3434,0.107
30.04.2020 11:24:00.000 GMT-0400,2.3434,2.3488,2.3342,2.3412,0.1021
30.04.2020 12:12:00.000 GMT-0400,2.3415,2.3437,2.3331,2.3430,0.11420000000000001
30.04.2020 13:00:00.000 GMT-0400,2.3428,2.3460,2.3394,2.3398,0.03770000000000001
30.04.2020 13:48:00.000 GMT-0400,2.3402,2.3450,2.3379,2.3436,0.1346
30.04.2020 14:36:00.000 GMT-0400,2.3434,2.3480,2.3426,2.3480,0.18080000000000004
30.04.2020 15:24:00.000 GMT-0400,2.3471,2.3505,2.3444,2.3462,0.20280000000000006
30.04.2020 16:12:00.000 GMT-0400,2.3470,2.3480,2.3410,2.3427,0.18990000000000007
30.04.2020 17:00:00.000 GMT-0400,2.3427,2.3427,2.3427,2.3427,0
30.04.2020 17:48:00.000 GMT-0400,2.3392,2.3392,2.3222,2.3232,0.0727
30.04.2020 18:36:00.000 GMT-0400,2.3232,2.3256,2.3167,2.3256,0.07900000000000003
30.04.2020 19:24:00.000 GMT-0400,2.3257,2.3307,2.3222,2.3266,0.1448
30.04.2020 20:12:00.000 GMT-0400,2.3268,2.3280,2.3140,2.3165,0.3712999999999999
30.04.2020 21:00:00.000 GMT-0400,2.3165,2.3172,2.3066,2.3084,0.30779999999999996
30.04.2020 21:48:00.000 GMT-0400,2.3084,2.3102,2.3004,2.3039,0.2865
30.04.2020 22:36:00.000 GMT-0400,2.3039,2.3062,2.2960,2.2996,0.2555
30.04.2020 23:24:00.000 GMT-0400,2.3000,2.3005,2.2944,2.2951,0.17509999999999998
01.05.2020 00:12:00.000 GMT-0400,2.2949,2.2985,2.2921,2.2929,0.1655
01.05.2020 01:00:00.000 GMT-0400,2.2930,2.2997,2.2889,2.2891,0.12269999999999999
01.05.2020 01:48:00.000 GMT-0400,2.2894,2.2935,2.2839,2.2915,0.0772
01.05.2020 02:36:00.000 GMT-0400,2.2901,2.2920,2.2844,2.2896,0.04840000000000001
01.05.2020 03:24:00.000 GMT-0400,2.2904,2.2970,2.2874,2.2951,0.049
01.05.2020 04:12:00.000 GMT-0400,2.2957,2.3012,2.2940,2.3002,0.05480000000000001
01.05.2020 05:00:00.000 GMT-0400,2.2999,2.3002,2.2934,2.2945,0.027599999999999993
01.05.2020 05:48:00.000 GMT-0400,2.2944,2.2995,2.2935,2.2980,0.024999999999999998
01.05.2020 06:36:00.000 GMT-0400,2.2973,2.2985,2.2899,2.2976,0.035300000000000005
01.05.2020 07:24:00.000 GMT-0400,2.2973,2.2977,2.2884,2.2957,0.061100000000000015
01.05.2020 08:12:00.000 GMT-0400,2.2957,2.3047,2.2919,2.3029,0.056400000000000027
01.05.2020 09:00:00.000 GMT-0400,2.3037,2.3165,2.3031,2.3107,0.08109999999999996
01.05.2020 09:48:00.000 GMT-0400,2.3110,2.3155,2.3047,2.3136,0.09389999999999996
01.05.2020 10:36:00.000 GMT-0400,2.3131,2.3140,2.3070,2.3090,0.0642
01.05.2020 11:24:00.000 GMT-0400,2.3091,2.3132,2.2991,2.3088,0.0675
01.05.2020 12:12:00.000 GMT-0400,2.3087,2.3115,2.3021,2.3106,0.0674
01.05.2020 13:00:00.000 GMT-0400,2.3115,2.3122,2.3063,2.3094,0.0924
01.05.2020 13:48:00.000 GMT-0400,2.3100,2.3105,2.3046,2.3046,0.16350000000000003
01.05.2020 14:36:00.000 GMT-0400,2.3044,2.3105,2.3044,2.3085,0.1174
01.05.2020 15:24:00.000 GMT-0400,2.3087,2.3094,2.3046,2.3054,0.17680000000000004
01.05.2020 16:12:00.000 GMT-0400,2.3057,2.3105,2.3054,2.3090,0.0104
01.05.2020 17:00:00.000 GMT-0400,2.3090,2.3090,2.3090,2.3090,0
01.05.2020 17:48:00.000 GMT-0400,2.3090,2.3090,2.3090,2.3090,0
01.05.2020 18:36:00.000 GMT-0400,2.3090,2.3090,2.3090,2.3090,0
01.05.2020 19:24:00.000 GMT-0400,2.3090,2.3090,2.3090,2.3090,0
01.05.2020 20:12:00.000 GMT-0400,2.3090,2.3090,2.3090,2.3090,0
01.05.2020 21:00:00.000 GMT-0400,2.3090,2.3090,2.3090,2.3090,0
01.05.2020 21:48:00.000 GMT-0400,2.3090,2.3090,2.3090,2.3090,0
01.05.2020 22:36:00.000 GMT-0400,2.3090,2.3090,2.3090,2.3090,0
01.05.2020 23:24:00.000 GMT-0400,2.3090,2.3090,2.3090,2.3090,0
02.05.2020 00:12:00.000 GMT-0400,2.3090,2.3090,2.3090,2.3090,0
02.05.2020 01:00:00.000 GMT-0400,2.3090,2.3090,2.3090,2.3090,0
02.05.2020 01:48:00.000 GMT-0400,2.3090,2.3090,2.3090,2.3090,0
02.05.2020 02:36:00.000 GMT-0400,2.3090,2.3090,2.3090,2.3090,0
02.05.2020 03:24:00.000 GMT-0400,2.3090,2.3090,2.3090,2.3090,0
02.05.2020 04:12:00.000 GMT-0400,2.3090,2.3090,2.3090,2.3090,0
02.05.2020 05:00:00.000 GMT-0400,2.3090,2.3090,2.3090,2.3090,0
02.05.2020 05:48:00.000 GMT-0400,2.3090,2.3090,2.3090,2.3090,0
02.05.2020 06:36:00.000 GMT-0400,2.3090,2.3090,2.3090,2.3090,0
02.05.2020 07:24:00.000 GMT-0400,2.3090,2.3090,2.3090,2.3090,0
02.05.2020 08:12:00.000 GMT-0400,2.3090,2.3090,2.3090,2.3090,0
02.05.2020 09:00:00.000 GMT-0400,2.3090,2.3090,2.3090,2.3090,0
02.05.2020 09:48:00.000 GMT-0400,2.3090,2.3090,2.3090,2.3090,0
02.05.2020 10:36:00.000 GMT-0400,2.3090,2.3090,2.3090,2.3090,0
02.05.2020 11:24:00.000 GMT-0400,2.3090,2.3090,2.3090,2.3090,0
02.05.2020 12:12:00.000 GMT-0400,2.3090,2.3090,2.3090,2.3090,0
02.05.2020 13:00:00.000 GMT-0400,2.3090,2.3090,2.3090,2.3090,0
02.05.2020 13:48:00.000 GMT-0400,2.3090,2.3090,2.3090,2.3090,0
02.05.2020 14:36:00.000 GMT-0400,2.3090,2.3090,2.3090,2.3090,0
02.05.2020 15:24:00.000 GMT-0400,2.3090,2.3090,2.3090,2.3090,0
02.05.2020 16:12:00.000 GMT-0400,2.3090,2.3090,2.3090,2.3090,0
02.05.2020 17:00:00.000 GMT-0400,2.3090,2.3090,2.3090,2.3090,0
02.05.2020 17:48:00.000 GMT-0400,2.3090,2.3090,2.3090,2.3090,0
02.05.2020 18:36:00.000 GMT-0400,2.3090,2.3090,2.3090,2.3090,0
02.05.2020 19:24:00.000 GMT-0400,2.3090,2.3090,2.3090,2.3090,0
02.05.2020 20:12:00.000 GMT-0400,2.3090,2.3090,2.3090,2.3090,0
02.05.2020 21:00:00.000 GMT-0400,2.3090,2.3090,2.3090,2.3090,0
02.05.2020 21:48:00.000 GMT-0400,2.3090,2.3090,2.3090,2.3090,0
02.05.2020 22:36:00.000 GMT-0400,2.3090,2.3090,2.3090,2.3090,0
02.05.2020 23:24:00.000 GMT-0400,2.3090,2.3090,2.3090,2.3090,0
03.05.2020 00:12:00.000 GMT-0400,2.3090,2.3090,2.3090,2.3090,0
03.05.2020 01:00:00.000 GMT-0400,2.3090,2.3090,2.3090,2.3090,0
03.05.2020 01:48:00.000 GMT-0400,2.3090,2.3090,2.3090,2.3090,0
03.05.2020 02:36:00.000 GMT-0400,2.3090,2.3090,2.3090,2.3090,0
03.05.2020 03:24:00.000 GMT-0400,2.3090,2.3090,2.3090,2.3090,0
03.05.2020 04:12:00.000 GMT-0400,2.3090,2.3090,2.3090,2.3090,0
03.05.2020 05:00:00.000 GMT-0400,2.3090,2.3090,2.3090,2.3090,0
03.05.2020 05:48:00.000 GMT-0400,2.3090,2.3090,2.3090,2.3090,0
03.05.2020 06:36:00.000 GMT-0400,2.3090,2.3090,2.3090,2.3090,0
03.05.2020 07:24:00.000 GMT-0400,2.3090,2.3090,2.3090,2.3090,0
03.05.2020 08:12:00.000 GMT-0400,2.3090,2.3090,2.3090,2.3090,0
03.05.2020 09:00:00.000 GMT-0400,2.3090,2.3090,2.3090,2.3090,0
03.05.2020 09:48:00.000 GMT-0400,2.3090,2.3090,2.3090,2.3090,0
03.05.2020 10:36:00.000 GMT-0400,2.3090,2.3090,2.3090,2.3090,0
03.05.2020 11:24:00.000 GMT-0400,2.3090,2.3090,2.3090,2.3090,0
03.05.2020 12:12:00.000 GMT-0400,2.3090,2.3090,2.3090,2.3090,0
03.05.2020 13:00:00.000 GMT-0400,2.3090,2.3090,2.3090,2.3090,0
03.05.2020 13:48:00.000 GMT-0400,2.3090,2.3090,2.3090,2.3090,0
03.05.2020 14:36:00.000 GMT-0400,2.3090,2.3090,2.3090,2.3090,0
03.05.2020 15:24:00.000 GMT-0400,2.3090,2.3090,2.3090,2.3090,0
03.05.2020 16:12:00.000 GMT-0400,2.3090,2.3090,2.3090,2.3090,0
03.05.2020 17:00:00.000 GMT-0400,2.3090,2.3090,2.3090,2.3090,0
03.05.2020 17:48:00.000 GMT-0400,2.2998,2.3017,2.2899,2.2932,0.11059999999999998
03.05.2020 18:36:00.000 GMT-0400,2.2929,2.2980,2.2890,2.2973,0.061500000000000006
03.05.2020 19:24:00.000 GMT-0400,2.2969,2.2972,2.2889,2.2928,0.15680000000000002
03.05.2020 20:12:00.000 GMT-0400,2.2931,2.2955,2.2834,2.2836,0.2854000000000001
03.05.2020 21:00:00.000 GMT-0400,2.2842,2.2942,2.2839,2.2907,0.31560000000000016
03.05.2020 21:48:00.000 GMT-0400,2.2904,2.2945,2.2885,2.2911,0.1315
03.05.2020 22:36:00.000 GMT-0400,2.2914,2.2965,2.2902,2.2957,0.12020000000000003
03.05.2020 23:24:00.000 GMT-0400,2.2952,2.3017,2.2952,2.2994,0.11870000000000003
04.05.2020 00:12:00.000 GMT-0400,2.2991,2.2994,2.2944,2.2951,0.15650000000000003
04.05.2020 01:00:00.000 GMT-0400,2.2951,2.2955,2.2858,2.2870,0.22370000000000012
04.05.2020 01:48:00.000 GMT-0400,2.2867,2.2917,2.2821,2.2908,0.2851000000000001
04.05.2020 02:36:00.000 GMT-0400,2.2907,2.2965,2.2869,2.2881,0.09759999999999999
04.05.2020 03:24:00.000 GMT-0400,2.2880,2.2982,2.2880,2.2937,0.09589999999999997
04.05.2020 04:12:00.000 GMT-0400,2.2941,2.2942,2.2838,2.2892,0.04260000000000002
04.05.2020 05:00:00.000 GMT-0400,2.2890,2.2895,2.2822,2.2891,0.024799999999999992
04.05.2020 05:48:00.000 GMT-0400,2.2895,2.2930,2.2880,2.2889,0.0263
04.05.2020 06:36:00.000 GMT-0400,2.2894,2.2942,2.2889,2.2929,0.0233
04.05.2020 07:24:00.000 GMT-0400,2.2929,2.3062,2.2926,2.3049,0.039400000000000004
04.05.2020 08:12:00.000 GMT-0400,2.3055,2.3119,2.3013,2.3061,0.0743
04.05.2020 09:00:00.000 GMT-0400,2.3060,2.3169,2.3035,2.3135,0.09029999999999999
04.05.2020 09:48:00.000 GMT-0400,2.3140,2.3162,2.3020,2.3042,0.09360000000000002
04.05.2020 10:36:00.000 GMT-0400,2.3044,2.3071,2.3006,2.3040,0.0625
04.05.2020 11:24:00.000 GMT-0400,2.3050,2.3137,2.3026,2.3132,0.04780000000000001
04.05.2020 12:12:00.000 GMT-0400,2.3124,2.3147,2.3076,2.3101,0.0554
04.05.2020 13:00:00.000 GMT-0400,2.3104,2.3110,2.3062,2.3101,0.0176
04.05.2020 13:48:00.000 GMT-0400,2.3110,2.3137,2.3094,2.3095,0.13190000000000002
04.05.2020 14:36:00.000 GMT-0400,2.3096,2.3155,2.3076,2.3155,0.15439999999999998
04.05.2020 15:24:00.000 GMT-0400,2.3145,2.3167,2.3138,2.3147,0.13589999999999997
04.05.2020 16:12:00.000 GMT-0400,2.3143,2.3199,2.3137,2.3191,0.0837
04.05.2020 17:00:00.000 GMT-0400,2.3191,2.3191,2.3191,2.3191,0
04.05.2020 17:48:00.000 GMT-0400,2.3191,2.3217,2.3163,2.3167,0.05300000000000002
04.05.2020 18:36:00.000 GMT-0400,2.3166,2.3180,2.3154,2.3175,0.021499999999999995
04.05.2020 19:24:00.000 GMT-0400,2.3179,2.3288,2.3174,2.3282,0.0703
04.05.2020 20:12:00.000 GMT-0400,2.3281,2.3352,2.3240,2.3335,0.2293000000000001
04.05.2020 21:00:00.000 GMT-0400,2.3334,2.3355,2.3299,2.3337,0.20820000000000002
04.05.2020 21:48:00.000 GMT-0400,2.3336,2.3374,2.3311,2.3311,0.16840000000000008
04.05.2020 22:36:00.000 GMT-0400,2.3317,2.3322,2.3286,2.3296,0.089
04.05.2020 23:24:00.000 GMT-0400,2.3293,2.3307,2.3282,2.3304,0.07180000000000002
05.05.2020 00:12:00.000 GMT-0400,2.3307,2.3315,2.3256,2.3292,0.06800000000000002
05.05.2020 01:00:00.000 GMT-0400,2.3286,2.3322,2.3249,2.3286,0.15430000000000002
05.05.2020 01:48:00.000 GMT-0400,2.3287,2.3372,2.3259,2.3261,0.09480000000000001
05.05.2020 02:36:00.000 GMT-0400,2.3265,2.3266,2.3171,2.3215,0.08480000000000003
05.05.2020 03:24:00.000 GMT-0400,2.3220,2.3281,2.3186,2.3281,0.05250000000000002
05.05.2020 04:12:00.000 GMT-0400,2.3282,2.3290,2.3111,2.3119,0.0878
05.05.2020 05:00:00.000 GMT-0400,2.3123,2.3170,2.3113,2.3165,0.04229999999999999
05.05.2020 05:48:00.000 GMT-0400,2.3167,2.3201,2.3154,2.3192,0.1852
05.05.2020 06:36:00.000 GMT-0400,2.3194,2.3225,2.3171,2.3212,0.07240000000000002
05.05.2020 07:24:00.000 GMT-0400,2.3206,2.3290,2.3176,2.3219,0.0695
05.05.2020 08:12:00.000 GMT-0400,2.3217,2.3217,2.3129,2.3180,0.054000000000000006
05.05.2020 09:00:00.000 GMT-0400,2.3177,2.3257,2.3137,2.3252,0.08579999999999997
05.05.2020 09:48:00.000 GMT-0400,2.3252,2.3272,2.3057,2.3097,0.11810000000000001
05.05.2020 10:36:00.000 GMT-0400,2.3088,2.3155,2.3055,2.3151,0.058200000000000016
05.05.2020 11:24:00.000 GMT-0400,2.3154,2.3332,2.3135,2.3304,0.09430000000000001
05.05.2020 12:12:00.000 GMT-0400,2.3299,2.3344,2.3276,2.3310,0.0887
05.05.2020 13:00:00.000 GMT-0400,2.3302,2.3312,2.3254,2.3307,0.0325
05.05.2020 13:48:00.000 GMT-0400,2.3308,2.3335,2.3301,2.3335,0.0901
05.05.2020 14:36:00.000 GMT-0400,2.3326,2.3342,2.3284,2.3302,0.11529999999999999
05.05.2020 15:24:00.000 GMT-0400,2.3296,2.3335,2.3251,2.3277,0.3111
05.05.2020 16:12:00.000 GMT-0400,2.3280,2.3315,2.3279,2.3312,0.0708
05.05.2020 17:00:00.000 GMT-0400,2.3312,2.3312,2.3312,2.3312,0
05.05.2020 17:48:00.000 GMT-0400,2.3304,2.3315,2.3286,2.3300,0.010199999999999997
05.05.2020 18:36:00.000 GMT-0400,2.3304,2.3340,2.3280,2.3334,0.05430000000000001
05.05.2020 19:24:00.000 GMT-0400,2.3336,2.3357,2.3277,2.3281,0.1048
05.05.2020 20:12:00.000 GMT-0400,2.3283,2.3312,2.3169,2.3224,0.3354999999999999
05.05.2020 21:00:00.000 GMT-0400,2.3235,2.3365,2.3205,2.3347,0.7274999999999999
05.05.2020 21:48:00.000 GMT-0400,2.3347,2.3442,2.3334,2.3400,0.1856
05.05.2020 22:36:00.000 GMT-0400,2.3394,2.3445,2.3391,2.3420,0.037000000000000005
05.05.2020 23:24:00.000 GMT-0400,2.3412,2.3435,2.3376,2.3394,0.08350000000000003
